Price,Area,Location,No. of Bedrooms,Resale,MaintenanceStaff,Gymnasium,SwimmingPool,LandscapedGardens,JoggingTrack,RainWaterHarvesting,IndoorGames,ShoppingMall,Intercom,SportsFacility,ATM,ClubHouse,School,24X7Security,PowerBackup,CarParking,StaffQuarter,Cafeteria,MultipurposeRoom,Hospital,WashingMachine,Gasconnection,AC,Wifi,Children'splayarea,LiftAvailable,BED,VaastuCompliant,Microwave,GolfCourse,TV,DiningTable,Sofa,Wardrobe,Refrigerator,price_inr,total_sqft_clean,bhk,price_per_sqft,locality_standard,bhk_category,size_bucket,quality_flag,city,age_bucket,amenity_score,amenity_count_total
9581000,1652,Kukatpally,3,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,9581000,1652,3,5799.636803874092,Kukatpally,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,16,35
26100000,3147,Hitech City,4,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,26100000,3147,4,8293.612964728312,Hitech City,4 BHK,2500+ sqft,Valid,Hyderabad,Not available in source data,17,35
25600000,3090,Hitech City,4,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,25600000,3090,4,8284.789644012944,Hitech City,4 BHK,2500+ sqft,Valid,Hyderabad,Not available in source data,17,35
25200000,3044,Hitech City,4,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,25200000,3044,4,8278.580814717478,Hitech City,4 BHK,2500+ sqft,Valid,Hyderabad,Not available in source data,17,35
17000000,2051,Hitech City,3,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,17000000,2051,3,8288.639687957095,Hitech City,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,17,35
25700000,3101,Hitech City,4,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,25700000,3101,4,8287.649145436955,Hitech City,4 BHK,2500+ sqft,Valid,Hyderabad,Not available in source data,17,35
25299999,3049,Hitech City,4,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,25299999,3049,4,8297.802230239422,Hitech City,4 BHK,2500+ sqft,Valid,Hyderabad,Not available in source data,17,35
14400000,1738,Hitech City,3,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,14400000,1738,3,8285.385500575374,Hitech City,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,17,35
11200000,1355,Hitech City,2,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,11200000,1355,2,8265.682656826568,Hitech City,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,17,35
11000000,1334,Hitech City,2,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,11000000,1334,2,8245.877061469266,Hitech City,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,17,35
11100000,1346,Hitech City,2,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,11100000,1346,2,8246.65676077266,Hitech City,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,17,35
11000000,1327,Hitech City,2,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,11000000,1327,2,8289.37452901281,Hitech City,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,17,35
9942000,1473,Kondapur,2,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,9942000,1473,2,6749.4908350305495,Kondapur,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,12,35
17500000,2607,Kondapur,3,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,17500000,2607,3,6712.696586114308,Kondapur,3 BHK,2500+ sqft,Valid,Hyderabad,Not available in source data,12,35
18900000,2800,Kondapur,3,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,18900000,2800,3,6750.0,Kondapur,3 BHK,2500+ sqft,Valid,Hyderabad,Not available in source data,12,35
14700000,2192,Kondapur,3,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,14700000,2192,3,6706.204379562044,Kondapur,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,12,35
19000000,2815,Kondapur,3,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,19000000,2815,3,6749.55595026643,Kondapur,3 BHK,2500+ sqft,Valid,Hyderabad,Not available in source data,12,35
16500000,2452,Kondapur,3,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,16500000,2452,3,6729.200652528548,Kondapur,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,12,35
14700000,2191,Kondapur,3,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,14700000,2191,3,6709.26517571885,Kondapur,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,12,35
18900000,2813,Kondapur,3,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,18900000,2813,3,6718.805545680768,Kondapur,3 BHK,2500+ sqft,Valid,Hyderabad,Not available in source data,12,35
8707000,1290,Kondapur,2,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,8707000,1290,2,6749.612403100775,Kondapur,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,12,35
8775000,1300,Kondapur,2,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,8775000,1300,2,6750.0,Kondapur,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,12,35
9234000,1368,Kondapur,2,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,9234000,1368,2,6750.0,Kondapur,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,12,35
8000000,1550,Hitex Road,3,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8000000,1550,3,5161.290322580645,Hitex Road,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,9,35
6509999,1550,Manikonda,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6509999,1550,3,4199.999354838709,Manikonda,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,0,35
23000000,2049,Hitech City,4,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,23000000,2049,4,11224.987798926306,Hitech City,4 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,17,35
29000000,3494,Hitech City,4,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,29000000,3494,4,8299.942759015456,Hitech City,4 BHK,2500+ sqft,Valid,Hyderabad,Not available in source data,17,35
11000000,1336,Hitech City,2,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,11000000,1336,2,8233.532934131737,Hitech City,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,17,35
12400000,1850,Kondapur,3,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,12400000,1850,3,6702.7027027027025,Kondapur,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,12,35
10100000,1500,Kondapur,2,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,10100000,1500,2,6733.333333333333,Kondapur,2 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,12,35
7500000,1620,Puppalaguda,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500000,1620,3,4629.62962962963,Puppalaguda,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,0,35
6200000,1200,Begumpet,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6200000,1200,2,5166.666666666667,Begumpet,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,1,35
17500000,2700,Banjara Hills,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17500000,2700,3,6481.481481481482,Banjara Hills,3 BHK,2500+ sqft,Valid,Hyderabad,Not available in source data,0,35
29000000,3600,Kondapur,4,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,29000000,3600,4,8055.555555555556,Kondapur,4 BHK,2500+ sqft,Valid,Hyderabad,Not available in source data,17,35
8700000,1530,Kondapur,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8700000,1530,3,5686.274509803921,Kondapur,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,3,35
6956999,1265,Sanath Nagar,2,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6956999,1265,2,5499.60395256917,Sanath Nagar,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,15,35
6676000,1260,Nallagandla Gachibowli,2,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,6676000,1260,2,5298.412698412699,Nallagandla Gachibowli,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,18,35
9066000,1695,Nallagandla Gachibowli,3,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,9066000,1695,3,5348.672566371682,Nallagandla Gachibowli,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,18,35
9949000,1860,Nallagandla Gachibowli,3,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,9949000,1860,3,5348.924731182796,Nallagandla Gachibowli,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,18,35
7600000,1520,Balanagar,3,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,7600000,1520,3,5000.0,Balanagar,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,13,35
8275000,1655,Balanagar,3,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,8275000,1655,3,5000.0,Balanagar,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,13,35
8325000,1665,Balanagar,3,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,8325000,1665,3,5000.0,Balanagar,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,13,35
9126000,1755,Balanagar,3,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,9126000,1755,3,5200.0,Balanagar,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,13,35
8825000,1765,Balanagar,3,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,8825000,1765,3,5000.0,Balanagar,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,13,35
10000000,1940,Balanagar,3,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,10000000,1940,3,5154.639175257732,Balanagar,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,13,35
7243000,1260,Nallagandla Gachibowli,2,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,7243000,1260,2,5748.412698412699,Nallagandla Gachibowli,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,18,35
11000000,1695,Nallagandla Gachibowli,3,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,11000000,1695,3,6489.675516224189,Nallagandla Gachibowli,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,18,35
10600000,1860,Nallagandla Gachibowli,3,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,10600000,1860,3,5698.924731182796,Nallagandla Gachibowli,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,18,35
5514000,1313,Manikonda,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514000,1313,2,4199.5430312262,Manikonda,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,0,35
5275000,1256,Manikonda,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5275000,1256,2,4199.84076433121,Manikonda,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,0,35
4830000,1150,Manikonda,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4830000,1150,2,4200.0,Manikonda,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,0,35
12000000,1495,Sanath Nagar,3,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12000000,1495,3,8026.755852842809,Sanath Nagar,3 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,15,35
12000000,1500,Sanath Nagar,3,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12000000,1500,3,8000.0,Sanath Nagar,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,15,35
13500000,1685,Sanath Nagar,3,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13500000,1685,3,8011.86943620178,Sanath Nagar,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,15,35
10400000,1895,Sanath Nagar,3,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10400000,1895,3,5488.126649076517,Sanath Nagar,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,15,35
14200000,1780,Sanath Nagar,3,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14200000,1780,3,7977.528089887641,Sanath Nagar,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,15,35
14300000,1785,Sanath Nagar,3,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14300000,1785,3,8011.204481792717,Sanath Nagar,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,15,35
6323000,1265,Nallagandla Gachibowli,2,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,6323000,1265,2,4998.418972332016,Nallagandla Gachibowli,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,18,35
6348000,1270,Nallagandla Gachibowli,2,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,6348000,1270,2,4998.425196850394,Nallagandla Gachibowli,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,18,35
7553000,1511,Nallagandla Gachibowli,2,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,7553000,1511,2,4998.67637326274,Nallagandla Gachibowli,2 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,18,35
6348000,1270,Nallagandla Gachibowli,3,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,6348000,1270,3,4998.425196850394,Nallagandla Gachibowli,3 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,18,35
8323000,1665,Nallagandla Gachibowli,3,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,8323000,1665,3,4998.798798798799,Nallagandla Gachibowli,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,18,35
7272000,1265,Nallagandla Gachibowli,2,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,7272000,1265,2,5748.616600790514,Nallagandla Gachibowli,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,18,35
7150000,1430,Balanagar,3,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,7150000,1430,3,5000.0,Balanagar,3 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,13,35
8050000,1610,Balanagar,3,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,8050000,1610,3,5000.0,Balanagar,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,13,35
6600000,1320,Balanagar,3,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,6600000,1320,3,5000.0,Balanagar,3 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,13,35
7175000,1435,Balanagar,3,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,7175000,1435,3,5000.0,Balanagar,3 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,13,35
7550000,1510,Balanagar,3,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,7550000,1510,3,5000.0,Balanagar,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,13,35
7301000,1270,Nallagandla Gachibowli,2,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,7301000,1270,2,5748.818897637795,Nallagandla Gachibowli,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,18,35
8686000,1511,Nallagandla Gachibowli,2,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,8686000,1511,2,5748.510919920583,Nallagandla Gachibowli,2 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,18,35
7301000,1270,Nallagandla Gachibowli,3,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,7301000,1270,3,5748.818897637795,Nallagandla Gachibowli,3 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,18,35
9571000,1665,Nallagandla Gachibowli,3,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,9571000,1665,3,5748.348348348349,Nallagandla Gachibowli,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,18,35
5376000,1280,Manikonda,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5376000,1280,2,4200.0,Manikonda,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,0,35
5367000,1278,Manikonda,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5367000,1278,2,4199.530516431925,Manikonda,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,0,35
5166000,1230,Manikonda,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5166000,1230,2,4200.0,Manikonda,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,0,35
6312000,1503,Manikonda,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6312000,1503,3,4199.600798403194,Manikonda,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,0,35
6656999,1585,Manikonda,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6656999,1585,3,4199.999369085173,Manikonda,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,0,35
4993000,1189,Manikonda,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4993000,1189,2,4199.32716568545,Manikonda,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,0,35
5077000,1209,Manikonda,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5077000,1209,2,4199.33829611249,Manikonda,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,0,35
5371000,1279,Manikonda,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5371000,1279,2,4199.374511336982,Manikonda,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,0,35
5506000,1311,Manikonda,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5506000,1311,2,4199.847444698703,Manikonda,2 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,0,35
5901000,1405,Manikonda,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5901000,1405,3,4200.0,Manikonda,3 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,0,35
6279000,1495,Manikonda,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6279000,1495,3,4200.0,Manikonda,3 BHK,1000-1500 sqft,Valid,Hyderabad,Not available in source data,0,35
8202000,1953,Manikonda,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8202000,1953,3,4199.692780337941,Manikonda,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,0,35
6833000,1627,Manikonda,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6833000,1627,3,4199.754148740012,Manikonda,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,0,35
7467000,1778,Manikonda,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7467000,1778,3,4199.662542182227,Manikonda,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,0,35
8273999,1970,Manikonda,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8273999,1970,3,4199.999492385787,Manikonda,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,0,35
7980000,1900,Manikonda,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7980000,1900,3,4200.0,Manikonda,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,0,35
8278000,1971,Manikonda,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8278000,1971,3,4199.898528665652,Manikonda,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,0,35
7753000,1846,Manikonda,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7753000,1846,3,4199.891657638136,Manikonda,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,0,35
7576000,1804,Manikonda,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7576000,1804,3,4199.556541019956,Manikonda,3 BHK,1500-2500 sqft,Valid,Hyderabad,Not available in source data,0,35
