Price,Area,Location,No. of Bedrooms,Resale,MaintenanceStaff,Gymnasium,SwimmingPool,LandscapedGardens,JoggingTrack,RainWaterHarvesting,IndoorGames,ShoppingMall,Intercom,SportsFacility,ATM,ClubHouse,School,24X7Security,PowerBackup,CarParking,StaffQuarter,Cafeteria,MultipurposeRoom,Hospital,WashingMachine,Gasconnection,AC,Wifi,Children'splayarea,LiftAvailable,BED,VaastuCompliant,Microwave,GolfCourse,TV,DiningTable,Sofa,Wardrobe,Refrigerator,price_inr,total_sqft_clean,bhk,price_per_sqft,locality_standard,bhk_category,size_bucket,quality_flag,city,age_bucket,amenity_score,amenity_count_total
4705000,886,Ambattur,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4705000,886,2,5310.38374717833,Ambattur,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,0,35
24700000,1491,Thoraipakkam OMR,4,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,24700000,1491,4,16566.063044936283,Thoraipakkam OMR,4 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,23,35
3344000,880,Kundrathur,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3344000,880,2,3800.0,Kundrathur,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,0,35
4900000,920,Mogappair,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4900000,920,2,5326.086956521739,Mogappair,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,1,35
14400000,834,Thoraipakkam,2,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,14400000,834,2,17266.187050359713,Thoraipakkam,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,13,35
25400000,1610,Anna Nagar,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25400000,1610,3,15776.39751552795,Anna Nagar,3 BHK,1500-2500 sqft,Valid,Chennai,Not available in source data,0,35
5409000,1262,Thaiyur,3,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,5409000,1262,3,4286.053882725832,Thaiyur,3 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,14,35
6500000,1480,Poonamallee,3,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,6500000,1480,3,4391.891891891892,Poonamallee,3 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,12,35
3600000,1000,Thaiyur,2,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3600000,1000,2,3600.0,Thaiyur,2 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,9,35
3399000,912,Vengaivasal,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3399000,912,2,3726.9736842105262,Vengaivasal,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,0,35
3399000,912,Vengaivasal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3399000,912,1,3726.9736842105262,Vengaivasal,1 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,0,35
6324000,1150,Pallikaranai,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6324000,1150,3,5499.130434782609,Pallikaranai,3 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,0,35
6325000,1150,Pallikaranai,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6325000,1150,3,5500.0,Pallikaranai,3 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,0,35
6598999,1200,Pallikaranai,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6598999,1200,3,5499.1658333333335,Pallikaranai,3 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,0,35
18800000,1255,K K Nagar,3,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,18800000,1255,3,14980.079681274901,K K Nagar,3 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,15,35
6900000,1157,Pazavanthangal,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6900000,1157,2,5963.699222126188,Pazavanthangal,2 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,1,35
6900000,1157,Pazavanthangal,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6900000,1157,2,5963.699222126188,Pazavanthangal,2 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,0,35
29500000,2684,Saidapet,4,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,29500000,2684,4,10991.058122205663,Saidapet,4 BHK,2500+ sqft,Valid,Chennai,Not available in source data,10,35
6813000,1017,Mogappair,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6813000,1017,2,6699.115044247787,Mogappair,2 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,0,35
2456000,646,Kundrathur,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2456000,646,1,3801.857585139319,Kundrathur,1 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,0,35
5475000,913,Kovur,2,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,5475000,913,2,5996.714129244249,Kovur,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,17,35
19000000,1129,Thoraipakkam OMR,3,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,19000000,1129,3,16829.052258635962,Thoraipakkam OMR,3 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,23,35
31200000,1750,Anna Nagar,3,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,31200000,1750,3,17828.571428571428,Anna Nagar,3 BHK,1500-2500 sqft,Valid,Chennai,Not available in source data,17,35
13300000,858,Alandur,2,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,13300000,858,2,15501.165501165502,Alandur,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,18,35
3148000,787,Nanmangalam,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3148000,787,2,4000.0,Nanmangalam,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,2,35
11000000,1125,Kilpauk,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,11000000,1125,2,9777.777777777777,Kilpauk,2 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,4,35
2797000,666,Medavakkam,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2797000,666,1,4199.6996996996995,Medavakkam,1 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,16,35
2806000,668,Medavakkam,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2806000,668,1,4200.5988023952095,Medavakkam,1 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,16,35
2789000,664,Medavakkam,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2789000,664,1,4200.301204819277,Medavakkam,1 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,16,35
2759000,657,Medavakkam,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2759000,657,1,4199.3911719939115,Medavakkam,1 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,16,35
3986999,886,Ambattur,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3986999,886,2,4499.998871331828,Ambattur,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,0,35
3924000,872,Ambattur,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3924000,872,2,4500.0,Ambattur,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,0,35
22100000,1503,Aminjikarai,3,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,22100000,1503,3,14703.925482368597,Aminjikarai,3 BHK,1500-2500 sqft,Valid,Chennai,Not available in source data,17,35
26600000,1540,Anna Nagar,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26600000,1540,3,17272.727272727272,Anna Nagar,3 BHK,1500-2500 sqft,Valid,Chennai,Not available in source data,0,35
11000000,1200,Kotturpuram,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11000000,1200,3,9166.666666666666,Kotturpuram,3 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,2,35
24800000,1375,Anna Nagar,3,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,24800000,1375,3,18036.363636363636,Anna Nagar,3 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,15,35
27200000,1525,Anna Nagar,3,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,27200000,1525,3,17836.06557377049,Anna Nagar,3 BHK,1500-2500 sqft,Valid,Chennai,Not available in source data,19,35
2743000,653,Medavakkam,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2743000,653,1,4200.612557427259,Medavakkam,1 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,16,35
2755000,656,Medavakkam,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2755000,656,1,4199.695121951219,Medavakkam,1 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,16,35
33900000,1875,Anna Nagar,3,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,33900000,1875,3,18080.0,Anna Nagar,3 BHK,1500-2500 sqft,Valid,Chennai,Not available in source data,16,35
28000000,1560,Anna Nagar,3,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,28000000,1560,3,17948.71794871795,Anna Nagar,3 BHK,1500-2500 sqft,Valid,Chennai,Not available in source data,16,35
26400000,1500,Anna Nagar,3,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,26400000,1500,3,17600.0,Anna Nagar,3 BHK,1500-2500 sqft,Valid,Chennai,Not available in source data,15,35
27400000,1565,Anna Nagar,3,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,27400000,1565,3,17507.987220447285,Anna Nagar,3 BHK,1500-2500 sqft,Valid,Chennai,Not available in source data,13,35
27100000,1520,Anna Nagar,3,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,27100000,1520,3,17828.947368421053,Anna Nagar,3 BHK,1500-2500 sqft,Valid,Chennai,Not available in source data,17,35
3800000,872,Ambattur,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3800000,872,2,4357.798165137615,Ambattur,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,315,35
20000000,790,Perumbakkam,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,20000000,790,2,25316.45569620253,Perumbakkam,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,315,35
4500000,1913,Virugambakkam,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4500000,1913,3,2352.3261892315736,Virugambakkam,3 BHK,1500-2500 sqft,Valid,Chennai,Not available in source data,315,35
10000000,877,NehruNagar,2,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10000000,877,2,11402.508551881414,NehruNagar,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,315,35
3300000,951,Koyambedu,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3300000,951,2,3470.031545741325,Koyambedu,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,315,35
3500000,855,Perumbakkam,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3500000,855,2,4093.5672514619882,Perumbakkam,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,315,35
12000000,855,Perumbakkam,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,12000000,855,2,14035.087719298246,Perumbakkam,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,315,35
3600000,1178,Koyambedu,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3600000,1178,3,3056.0271646859082,Koyambedu,3 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,315,35
3400000,855,Perumbakkam,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3400000,855,2,3976.6081871345027,Perumbakkam,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,315,35
5808000,855,Perumbakkam,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5808000,855,2,6792.982456140351,Perumbakkam,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,315,35
6500000,939,Ambattur,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6500000,939,2,6922.2577209797655,Ambattur,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,315,35
7983000,1453,Kovur,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7983000,1453,3,5494.150034411562,Kovur,3 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,315,35
17000000,1034,Nandambakkam,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,17000000,1034,2,16441.005802707932,Nandambakkam,2 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,315,35
10400000,1525,Koyambedu,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10400000,1525,3,6819.672131147541,Koyambedu,3 BHK,1500-2500 sqft,Valid,Chennai,Not available in source data,315,35
10600000,985,Koyambedu,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10600000,985,2,10761.421319796955,Koyambedu,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,315,35
4300000,1002,Koyambedu,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4300000,1002,2,4291.417165668663,Koyambedu,2 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,315,35
4300000,836,Kolathur,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4300000,836,2,5143.540669856459,Kolathur,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,315,35
4600000,836,Kolathur,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4600000,836,2,5502.392344497608,Kolathur,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,315,35
4600000,934,Kovur,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4600000,934,2,4925.0535331905785,Kovur,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,315,35
3881000,934,Kovur,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3881000,934,2,4155.246252676659,Kovur,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,315,35
3881000,721,Ambattur,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3881000,721,2,5382.801664355063,Ambattur,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,315,35
6400000,721,Ambattur,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6400000,721,2,8876.560332871013,Ambattur,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,315,35
5500000,1350,Kovur,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5500000,1350,3,4074.074074074074,Kovur,3 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,315,35
4500000,1175,Kovur,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4500000,1175,2,3829.7872340425533,Kovur,2 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,315,35
11500000,934,Kovur,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,11500000,934,2,12312.633832976446,Kovur,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,315,35
3211999,2096,Mugalivakkam,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3211999,2096,4,1532.4422709923665,Mugalivakkam,4 BHK,1500-2500 sqft,Valid,Chennai,Not available in source data,315,35
22599999,584,Mugalivakkam,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,22599999,584,1,38698.62842465754,Mugalivakkam,1 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,315,35
9200000,5093,Kanathur Reddikuppam,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9200000,5093,4,1806.4009424700569,Kanathur Reddikuppam,4 BHK,2500+ sqft,Valid,Chennai,Not available in source data,315,35
7900000,2067,Poonamallee,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7900000,2067,3,3821.96419932269,Poonamallee,3 BHK,1500-2500 sqft,Valid,Chennai,Not available in source data,315,35
6300000,1600,Poonamallee,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6300000,1600,3,3937.5,Poonamallee,3 BHK,1500-2500 sqft,Valid,Chennai,Not available in source data,315,35
6300000,1450,Poonamallee,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6300000,1450,3,4344.827586206897,Poonamallee,3 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,315,35
9400000,1300,Poonamallee,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9400000,1300,3,7230.7692307692305,Poonamallee,3 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,315,35
8200000,1561,Sholinganallur,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8200000,1561,3,5253.042921204356,Sholinganallur,3 BHK,1500-2500 sqft,Valid,Chennai,Not available in source data,315,35
6150000,1307,Sholinganallur,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6150000,1307,3,4705.432287681714,Sholinganallur,3 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,315,35
6200000,1024,Sholinganallur,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6200000,1024,2,6054.6875,Sholinganallur,2 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,315,35
6200000,1027,Sholinganallur,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6200000,1027,2,6037.000973709834,Sholinganallur,2 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,315,35
2800000,1025,Sholinganallur,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2800000,1025,2,2731.7073170731705,Sholinganallur,2 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,315,35
11700000,560,Adambakkam,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,11700000,560,1,20892.85714285714,Adambakkam,1 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,315,35
8015000,1569,Valasaravakkam,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8015000,1569,3,5108.349267049076,Valasaravakkam,3 BHK,1500-2500 sqft,Valid,Chennai,Not available in source data,315,35
8155000,1145,Valasaravakkam,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8155000,1145,2,7122.270742358079,Valasaravakkam,2 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,315,35
7983000,1165,Valasaravakkam,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7983000,1165,2,6852.360515021459,Valasaravakkam,2 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,315,35
5500000,1034,Nandambakkam,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5500000,1034,2,5319.148936170212,Nandambakkam,2 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,315,35
5500000,1070,Pammal,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5500000,1070,2,5140.186915887851,Pammal,2 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,315,35
13000000,1070,Pammal,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,13000000,1070,3,12149.532710280373,Pammal,3 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,315,35
3400000,1560,Ekkatuthangal,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3400000,1560,3,2179.4871794871797,Ekkatuthangal,3 BHK,1500-2500 sqft,Valid,Chennai,Not available in source data,315,35
9400000,855,Perumbakkam,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9400000,855,2,10994.152046783625,Perumbakkam,2 BHK,500-1000 sqft,Valid,Chennai,Not available in source data,315,35
14000000,2018,Thirumudivakkam,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,14000000,2018,3,6937.561942517344,Thirumudivakkam,3 BHK,1500-2500 sqft,Valid,Chennai,Not available in source data,315,35
26800000,1400,Kottivakkam,3,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,26800000,1400,3,19142.85714285714,Kottivakkam,3 BHK,1000-1500 sqft,Valid,Chennai,Not available in source data,315,35
